2A,ChangeInsulationRValueForExteriorWalls,r_value,0.0002570133508655377,0.001662126540551794,0.0003423223101665823,3.111960706474014e-05
2A,ChangeInsulationRValueForRoofs,r_value_roof,-5.58289240561362e-07,8.35660677905395e-06,7.56847358697137e-09,6.984756075969257e-10
2A,ChangeUValueandSHGCOfWindows,window_u_value_ip,0.0032199335024558342,0.005017816653316685,0.0032514938523986584,0.00028755702065953476
2A,ChangeUValueandSHGCOfWindows,window_shgc,0.009671261592943015,0.008638870214015094,0.009672380901971988,0.0008511389042783357
2A,SetGasBurnerEfficiency,eff,8.421743533888354e-05,0.000962150158131868,9.56914954760291e-05,8.145119474126477e-06
2A,ReplaceLightsInSpaceTypeWithLPD,lpd,0.7959451752943644,0.07360936941096934,0.7980953904263662,0.07058551645946118
2A,ChangeCOPforSingleSpeedDXCoolingUnits,cop,0.12152692127303155,0.027803758033394025,0.12653354332669833,0.010429068593284699
2A,SetHeatingandCoolingSizingFactors,htg_sz_factor,-7.919191588260424e-06,0.0004990800897512848,3.3888459906816445e-05,3.257784632567537e-06
2A,SetHeatingandCoolingSizingFactors,clg_sz_factor,0.044272857791767276,0.016969436019310044,0.041689658948011625,0.003982428998785614
2A,SetWaterHeaterEfficiency,heater_thermal_efficiency,0.0005079849740417339,0.0016572689410140349,0.000298757794902398,2.8240332878409998e-05
2A,AddOverhangsByProjectionFactor,projection_factor,0.004959377345781139,0.005976971980661916,0.0048118177090294935,0.00043655068841835093
2A,ChangeOutdoorAir,design_spec_outdoor_air_per_person,0.010679202316585689,0.008899155247613097,0.010219126818388633,0.0008745950245771333
2A,ResizeExistingWindowsToMatchAGivenWWR,wwr,0.00023120065297998137,0.0013695587754520339,0.0002607502715583427,1.9767681359887388e-05
2A,ChangeElectricEquipmentLoadsByPercentage,elecequip_power_change_percent,0.005854241858296048,0.006516723651300668,0.005466293614018599,0.0004916175079482689
